"s","o"
"https://w3id.org/arco/resource/CulturalEvent/b58c0594ae0966d92e0632862bec044f","1952"
"https://w3id.org/arco/resource/CulturalEvent/b8850bbaf3b1cafc1eb266b11b6477f8","1953"
"https://w3id.org/arco/resource/CulturalEvent/bc5e5e54949001241e1626b90c457921","1997"
"https://w3id.org/arco/resource/CulturalEvent/03a8ff78c326b5668f57eb54e1bfe129","1979"
"https://w3id.org/arco/resource/CulturalEvent/1348e2bb904beea9c62f40cdb34272ad","1982"
"https://w3id.org/arco/resource/CulturalEvent/1866198d3554600cb49182e50c17a26c","1981-1982"
"https://w3id.org/arco/resource/CulturalEvent/2db9bd2605f9ebe9f6faeeb0d66f20b4","28 luglio,1 novembre 2011"
"https://w3id.org/arco/resource/CulturalEvent/316482519fe4c4efe757110c1a470258","1980"
"https://w3id.org/arco/resource/CulturalEvent/33d7665be9fab3f0735b2d56c3452daa","1971"
"https://w3id.org/arco/resource/CulturalEvent/33f84232085302e7e9db20185294c74b","2000"
"https://w3id.org/arco/resource/CulturalEvent/362a89fccd843c7d2ce5199e90585417","1982"
"https://w3id.org/arco/resource/CulturalEvent/363ab34051c4244dfc8ab37b78175580","2009"
"https://w3id.org/arco/resource/CulturalEvent/3b08a73f169733bb27ecab5fe337d8cb","2000"
"https://w3id.org/arco/resource/CulturalEvent/3f83fe29f85e7dd581994d8edd5846d9","2005"
"https://w3id.org/arco/resource/CulturalEvent/42fa6ea033a5f57156dbf2d0fbd9a56e","1997"
"https://w3id.org/arco/resource/CulturalEvent/44b77245140bd1d6eccef161fb457738","2012-2013"
"https://w3id.org/arco/resource/CulturalEvent/53c1d4aff135dbdefdfeade68f68d41d","1956"
"https://w3id.org/arco/resource/CulturalEvent/57229bbb379bf5b7956bb71d0d69e6de","1981-1982"
"https://w3id.org/arco/resource/CulturalEvent/5c73f7f0b409d6a5e564a0a74576c234","2005"
"https://w3id.org/arco/resource/CulturalEvent/60e32acd46537508bf63e3deaf409ed0","1979"
"https://w3id.org/arco/resource/CulturalEvent/66a837efd662cd7c3d01535d0e958f81","1995/ 1996"
"https://w3id.org/arco/resource/CulturalEvent/66e1fbd3de0c824c0ea579a4268a790f","2004"
"https://w3id.org/arco/resource/CulturalEvent/679794a0920606ec03031b47fa92cb50","1956"
"https://w3id.org/arco/resource/CulturalEvent/67e3ae93bc66f089a2fa80de1abb548b","1993"
"https://w3id.org/arco/resource/CulturalEvent/6d81cc678eb96d60470be3729d531afb","1940"
"https://w3id.org/arco/resource/CulturalEvent/6dd92f10221991066c8f529ee756219c","2006"
"https://w3id.org/arco/resource/CulturalEvent/73f867e34797ab59bfb0442bfc3645e1","1979"
"https://w3id.org/arco/resource/CulturalEvent/76570e3495d94e8484972918fd8a32c9","2005"
"https://w3id.org/arco/resource/CulturalEvent/7c361335ea1196f680f6fd855657b5f6","2005"
"https://w3id.org/arco/resource/CulturalEvent/80fa55047b2cbfe5de4fa1ef06ae5663","1933"
"https://w3id.org/arco/resource/CulturalEvent/8b26e7633cbfcb820bc80d8ca5263d18","1986"
"https://w3id.org/arco/resource/CulturalEvent/8cc357f6f8a3b06aef7ede19af7feb05","1987"
"https://w3id.org/arco/resource/CulturalEvent/914cf3b1f1f07781905798eff924b89e","1981"
"https://w3id.org/arco/resource/CulturalEvent/97e753b5c9764f81949b356679aef6ca","2008-2009"
"https://w3id.org/arco/resource/CulturalEvent/9a1404ee5d2e3cc0f2ee4c7193c77289","1968"
"https://w3id.org/arco/resource/CulturalEvent/9ab9d602e72fa8ab9f3d96c4249ed4c8","1985"
"https://w3id.org/arco/resource/CulturalEvent/9d2be7cd687ad84511faf4f0a12dc084","28 lug- 1 nov 2011"
"https://w3id.org/arco/resource/CulturalEvent/a7ac20b082afbb2fcee823c8444dfcc7","1981"
"https://w3id.org/arco/resource/CulturalEvent/acb411568c73b0914be9d0b85c8da760","2003"
"https://w3id.org/arco/resource/CulturalEvent/ad02f8336a5505d80f44725a2629d5b3","2005"
"https://w3id.org/arco/resource/CulturalEvent/ae4a5fcbf6a53d2c641c438b98a78e41","2005"
"https://w3id.org/arco/resource/CulturalEvent/b80cafb21ad97331b6ec51679097ec9a","2000"
"https://w3id.org/arco/resource/CulturalEvent/b8ee7a32fcbdee4f34c80aa9e08959e3","28 marzo - 8 aprile 1981"
"https://w3id.org/arco/resource/CulturalEvent/c480c5a8c93d51e950edb2b03719756c","1997"
"https://w3id.org/arco/resource/CulturalEvent/c89e473f0130883df566258598a56b7f","1986/ 1987"
"https://w3id.org/arco/resource/CulturalEvent/c8a3b1c4b9215c6b67195bf5a461fc15","1977"
"https://w3id.org/arco/resource/CulturalEvent/cb5f269138b1ef6f525b7b6ce625db05","2005-2006"
"https://w3id.org/arco/resource/CulturalEvent/cf717419f40a597b69b35bdc099dc010","2001-2002"
"https://w3id.org/arco/resource/CulturalEvent/d28aae1f6cb91d6d2d1800de7a098540","1972"
"https://w3id.org/arco/resource/CulturalEvent/d365a84c4d021f12a02289e1d912429d","1983"
"https://w3id.org/arco/resource/CulturalEvent/d567b1c9ef3e7d8aa035a7f9d719fe60","permanente"
"https://w3id.org/arco/resource/CulturalEvent/dcd8cb9ee5ff953ab527527423bafff7","1981"
"https://w3id.org/arco/resource/CulturalEvent/e0c701a9c1b98c56fb374f547d2578b8","Luglio 2009"
"https://w3id.org/arco/resource/CulturalEvent/e396ed9c24e74495749be6f9b36bae7f","28 Luglio, 1 Novembre 201"
"https://w3id.org/arco/resource/CulturalEvent/e396ed9c24e74495749be6f9b36bae7f","28 luglio, 1 novembre 201"
"https://w3id.org/arco/resource/CulturalEvent/e396ed9c24e74495749be6f9b36bae7f","28 luglio, 1novembre"
"https://w3id.org/arco/resource/CulturalEvent/e396ed9c24e74495749be6f9b36bae7f","28 luglio,1 novembre"
"https://w3id.org/arco/resource/CulturalEvent/e396ed9c24e74495749be6f9b36bae7f","28 luglio,1 novembre 2011"
"https://w3id.org/arco/resource/CulturalEvent/e396ed9c24e74495749be6f9b36bae7f","28 luglio-1 novembre 2011"
"https://w3id.org/arco/resource/CulturalEvent/eebdd96999442adee3b6dd2e0fc87954","1933"
"https://w3id.org/arco/resource/CulturalEvent/0260ffb7100d830de3f2dd376651e3f5","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/09d1d24d3d3a5fd7c14daeed44442173","2012"
"https://w3id.org/arco/resource/CulturalEvent/0de3839091d0d4fe45ddaa9aa91d4691","1984"
"https://w3id.org/arco/resource/CulturalEvent/1223600fcf137c45a36490492a893889","2018-2019"
"https://w3id.org/arco/resource/CulturalEvent/15f62fd9ea23d3f9514b1d13037da625","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/1618bf0829bb51e619fa2853483d03a7","1970"
"https://w3id.org/arco/resource/CulturalEvent/179e803416fc8441063d2e9b33fb6dad","1994"
"https://w3id.org/arco/resource/CulturalEvent/2b5dc6f9b347323542afdf7222d94f36","1950"
"https://w3id.org/arco/resource/CulturalEvent/31cf84aa206f3fb9f732320a56d12238","1923"
"https://w3id.org/arco/resource/CulturalEvent/3aec516ad945774a73febed44df4df16","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/40e46321f1cc5061cb974e08aaff12f3","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/40e46321f1cc5061cb974e08aaff12f3","30 Nov 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/40e46321f1cc5061cb974e08aaff12f3","30 Nov. 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/40ed5784e1bef08f5fdbe1f5291681b3","1987"
"https://w3id.org/arco/resource/CulturalEvent/453d4db8bef7b8c5b5e9cbb4194ae4fe","2018/12/22"
"https://w3id.org/arco/resource/CulturalEvent/48f0a6245f8aee1c9ebd11a75941064d","1965"
"https://w3id.org/arco/resource/CulturalEvent/4f216d80904c2bd02cae9b66ee3618df","1950"
"https://w3id.org/arco/resource/CulturalEvent/4fa24fbd0dc63d17fa61b6779eee254f","1977"
"https://w3id.org/arco/resource/CulturalEvent/574fa60595ad9745c8989246626b6501","1967"
"https://w3id.org/arco/resource/CulturalEvent/762b91eeec4bd3dc1d038f38d81e715a","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/86d96f17011f307c03cfb9e08eb3616b","1953"
"https://w3id.org/arco/resource/CulturalEvent/87fa6630b13f1cbdd2ae0bcff9b8a8f5","1998"
"https://w3id.org/arco/resource/CulturalEvent/8889034e87efbd978f748399641faa5d","2015/12/29-2016/05/01"
"https://w3id.org/arco/resource/CulturalEvent/8d63f92eec4ef425f63cbd24d40b9aac","1981"
"https://w3id.org/arco/resource/CulturalEvent/95f60ed4260698312b1136f9c8cc1db1","1957"
"https://w3id.org/arco/resource/CulturalEvent/970e984cd3da41e133a98b0878aa9b87","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/970e984cd3da41e133a98b0878aa9b87","30 Nov 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/9c771411cab116a4a5a433dd1543d2ec","1994"
"https://w3id.org/arco/resource/CulturalEvent/9ef3456894a55d9cb5940b58e24192ef","2011/02/10-2012/02/10"
"https://w3id.org/arco/resource/CulturalEvent/9ef3456894a55d9cb5940b58e24192ef","10/02/2011 - 10/02/2012"
"https://w3id.org/arco/resource/CulturalEvent/c19f32475cabeac41e585f915326f0a0","2009-2010"
"https://w3id.org/arco/resource/CulturalEvent/c6b74dbd4a4d14ae7387933ac5602fef","1978"
"https://w3id.org/arco/resource/CulturalEvent/cf9c14d9940666014f596f250f33c2b4","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/cfdbdc60587178d7a56b38d7dc307539","1958"
"https://w3id.org/arco/resource/CulturalEvent/d38ddb52d1a87a727793a68204116d01","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/f1154d5c238d52b5684a93dc81996784","1983"
"https://w3id.org/arco/resource/CulturalEvent/f74bb85bfeb3f46fc8323d3768264633","30 Nov - 6 Dic 1983"
"https://w3id.org/arco/resource/CulturalEvent/f97b2eaf892c6b58b65ed8205c6a5cc4","1983"
"https://w3id.org/arco/resource/CulturalEvent/01df71fc8ee0d20edaa45fecb9ff08b3","1961"
"https://w3id.org/arco/resource/CulturalEvent/0376fcedf3859d70ee582bec3824f401","1963"
"https://w3id.org/arco/resource/CulturalEvent/13426de7265fb58cd9ea4dfab3e29384","1980"
"https://w3id.org/arco/resource/CulturalEvent/13e672123ef2ebafbcd68aa9fee4e519","1964"
"https://w3id.org/arco/resource/CulturalEvent/285f7b4732516b536e5a0670d34e1ba2","1986"
"https://w3id.org/arco/resource/CulturalEvent/52c89549e42d2887afb660b0c6d07107","1937"
"https://w3id.org/arco/resource/CulturalEvent/6f5f60dcafb4191bf00a5c7221cfafa0","1961"
"https://w3id.org/arco/resource/CulturalEvent/7dc231d7fc5c8493c8f6075f64ed6ef5","1933"
"https://w3id.org/arco/resource/CulturalEvent/8867a94aec2e4bbabf388f3d4cba214a","1982"
"https://w3id.org/arco/resource/CulturalEvent/c665c949ec3915aab0cf41d1fc6cf299","1961"
"https://w3id.org/arco/resource/CulturalEvent/ef7b7d081c5239ebbd64135113987e59","1959"
"https://w3id.org/arco/resource/CulturalEvent/811ee1886d284e00ed5c7056bdda9c79","1984"
"https://w3id.org/arco/resource/CulturalEvent/811ee1886d284e00ed5c7056bdda9c79","1983-1984"
"https://w3id.org/arco/resource/CulturalEvent/1512bcc91d2da48b759afa82a01d2a00","1974"
"https://w3id.org/arco/resource/CulturalEvent/ba25be81ead38bf90763ef43b709b88e","1983"
"https://w3id.org/arco/resource/CulturalEvent/10e0ddfdd19aa7b7c9f6e019d6729cac","1962"
"https://w3id.org/arco/resource/CulturalEvent/8df3aa2f3cff038204bf97c376a05ad2","1977"
"https://w3id.org/arco/resource/CulturalEvent/984d7ff2052bb5a17dd15eac5d000f18","1963"
"https://w3id.org/arco/resource/CulturalEvent/99a686f0400adf1213c524b1c3fe0736","1986"
"https://w3id.org/arco/resource/CulturalEvent/ff8092e06dd9415fee3634b5026581ad","1993"
"https://w3id.org/arco/resource/CulturalEvent/ff8092e06dd9415fee3634b5026581ad","1993-1994"
"https://w3id.org/arco/resource/CulturalEvent/b7d0f3830a0bee1e834ff4310c40df79","1970"
"https://w3id.org/arco/resource/CulturalEvent/00b8af42cad21b52659b91fe3a6ae6a4","2006-2007"
"https://w3id.org/arco/resource/CulturalEvent/00b8af42cad21b52659b91fe3a6ae6a4","2006/ 2007"
"https://w3id.org/arco/resource/CulturalEvent/115101902e5dc4d1c7f9f6572e7c7e09","1981/ 1982"
"https://w3id.org/arco/resource/CulturalEvent/32bc70a89689cb1109ff08dd6acd709e","2003"
"https://w3id.org/arco/resource/CulturalEvent/32bc70a89689cb1109ff08dd6acd709e","2003/ 2004"
"https://w3id.org/arco/resource/CulturalEvent/32bc70a89689cb1109ff08dd6acd709e","2003-2004"
"https://w3id.org/arco/resource/CulturalEvent/3805b0e6070d2821441dcce2fa23b72f","2004"
"https://w3id.org/arco/resource/CulturalEvent/77cccefcbbc4e8eadb73ad06461decc9","1971"
"https://w3id.org/arco/resource/CulturalEvent/7f18b3c49ef84c5a039cc107b2e07fba","1958"
"https://w3id.org/arco/resource/CulturalEvent/a00606c86db894e58753214511c10ea4","1923"
"https://w3id.org/arco/resource/CulturalEvent/fc060f730c74b7d6e47c11c69b7fbaa6","1939"
"https://w3id.org/arco/resource/CulturalEvent/031438c11a1d983b675fc8a10f91e4a5","1967"
"https://w3id.org/arco/resource/CulturalEvent/03532124735cd37e679c5dc7d4d2e662","2004"
"https://w3id.org/arco/resource/CulturalEvent/03ef16b029a49fbceec10c2d49f081b7","1999"
"https://w3id.org/arco/resource/CulturalEvent/03ef16b029a49fbceec10c2d49f081b7","2000"
"https://w3id.org/arco/resource/CulturalEvent/08245d01600943878bfaa7e3a3878518","03/2010-06/2010"
"https://w3id.org/arco/resource/CulturalEvent/0d2167fdf1936954ac780bdab269ae57","2008"
"https://w3id.org/arco/resource/CulturalEvent/0ece030273eb1b905104ab5bf3263368","2007-2008"
"https://w3id.org/arco/resource/CulturalEvent/0ece030273eb1b905104ab5bf3263368","09/2007-01/2008"
"https://w3id.org/arco/resource/CulturalEvent/103c91eb6c4013b5b0fecf83d17c8dba","1988"
"https://w3id.org/arco/resource/CulturalEvent/1909b11485276c7805894ca8fbcc3a3d","2001"
"https://w3id.org/arco/resource/CulturalEvent/1cf22c2bb9b549c195359f3e6bd66c43","1956"
"https://w3id.org/arco/resource/CulturalEvent/2a1db5ab427bd15b8c37795ff0c52b34","03/2011-06/2011"
"https://w3id.org/arco/resource/CulturalEvent/361a1fd889aec142077ab88f31f13d93","1992"
"https://w3id.org/arco/resource/CulturalEvent/4bbdac7195c2fa0cd8e5e007875b2e70","04/2003-06/2003"
"https://w3id.org/arco/resource/CulturalEvent/4fd3ed1a8150549fedc2614df7271d5b","1963"
"https://w3id.org/arco/resource/CulturalEvent/51e17eaa569fafb6ec3ec52810141266","2003"
"https://w3id.org/arco/resource/CulturalEvent/57db93f99221a1669693a6883150c46a","1977"
"https://w3id.org/arco/resource/CulturalEvent/73cd40f613a8164396591ad9b749d09f","06/2010-09/2010"
"https://w3id.org/arco/resource/CulturalEvent/7e018d9024c5905bcee91a658aff87ff","2004"
"https://w3id.org/arco/resource/CulturalEvent/80288af658b14ec1dd37898145da9481","1996"
"https://w3id.org/arco/resource/CulturalEvent/8285af28418c559f0e90661b871ab916","1940"
"https://w3id.org/arco/resource/CulturalEvent/8ad927b32f2e4a3c689d015acaaf7983","10/2003-02/2004"
"https://w3id.org/arco/resource/CulturalEvent/9569e6bd4e6fbf5bceb06007c2b4102d","07/2003-09/2003"
"https://w3id.org/arco/resource/CulturalEvent/98f4c9fd5f0dcbdbe327c27235dec260","1964"
"https://w3id.org/arco/resource/CulturalEvent/993e2c74646246eeb1b0b28ecc9b3b75","2008-2009"
"https://w3id.org/arco/resource/CulturalEvent/a78e17f00cfd1e71c8389da40b950e3f","1995"
"https://w3id.org/arco/resource/CulturalEvent/a9787bef9ccbc0d3d7a1cc7cafc8a0b0","2009-2010"
"https://w3id.org/arco/resource/CulturalEvent/aea97c9fd97f3bf3593ff9036637b0a7","1988"
"https://w3id.org/arco/resource/CulturalEvent/aea97c9fd97f3bf3593ff9036637b0a7","1988/ 1989"
"https://w3id.org/arco/resource/CulturalEvent/b038a622f7010240d514a95e34edb06b","2001"
"https://w3id.org/arco/resource/CulturalEvent/b614832d34cc2a5c7613eaf4f0c97ecd","11/2010-02/2011"
"https://w3id.org/arco/resource/CulturalEvent/b8a72b812d1ace4f3481ea007df94e84","2002"
"https://w3id.org/arco/resource/CulturalEvent/bacd1de839f3d57d8ac6bfd1a6d2843b","2000"
"https://w3id.org/arco/resource/CulturalEvent/bc940c4af19e4057d49f525ed5e93ae7","2008"
"https://w3id.org/arco/resource/CulturalEvent/c747a020da588c24639ed6154aa56ffd","2006"
"https://w3id.org/arco/resource/CulturalEvent/c94da8f8183e3e000a5db28a1b3d713a","1991"
"https://w3id.org/arco/resource/CulturalEvent/cc3f927730997af69eca09d880126e4f","2000"
"https://w3id.org/arco/resource/CulturalEvent/d5f3bad6cfafe471f15e8f1365235a37","2011-2012"
"https://w3id.org/arco/resource/CulturalEvent/f8b442f289436476fd9afa5c31d4c227","2007"
"https://w3id.org/arco/resource/CulturalEvent/ff2355daeae21c4850b8d0e389897b8e","09/2006-01/2007"
"https://w3id.org/arco/resource/CulturalEvent/0004157cd0ccad113d2a1ab38272dcfc","1989"
"https://w3id.org/arco/resource/CulturalEvent/4d6ff9a024e2b1e7bc5c468b227e72a8","1927"
"https://w3id.org/arco/resource/CulturalEvent/6e37353924632434900508e1d1b72775","1880"
"https://w3id.org/arco/resource/CulturalEvent/6e37353924632434900508e1d1b72775","1884"
"https://w3id.org/arco/resource/CulturalEvent/6e37353924632434900508e1d1b72775","1898"
"https://w3id.org/arco/resource/CulturalEvent/70c6dc413185acfc6eb7243f52237647","1984"
"https://w3id.org/arco/resource/CulturalEvent/dc43edbdd0b6cda202c02cacc52fbe44","1996-1997"
"https://w3id.org/arco/resource/CulturalEvent/e3e608864c9495202a177fbbeab03c12","1981-1982"
"https://w3id.org/arco/resource/CulturalEvent/0a415b26ea7cc8c0403e9908cd311813","1935"
"https://w3id.org/arco/resource/CulturalEvent/11db6a25b850768e7fd507ff298defc4","1855"
"https://w3id.org/arco/resource/CulturalEvent/11db6a25b850768e7fd507ff298defc4","1863"
"https://w3id.org/arco/resource/CulturalEvent/11db6a25b850768e7fd507ff298defc4","1966"
"https://w3id.org/arco/resource/CulturalEvent/2cca741719d7ec19cc0d0ef23f2e23ca","1950"
"https://w3id.org/arco/resource/CulturalEvent/6887cc553fadc7bc9c533385755f770b","1999"
"https://w3id.org/arco/resource/CulturalEvent/b409e6f4ff4713ac5f34c59aa8ea4bfb","1971"
"https://w3id.org/arco/resource/CulturalEvent/860c066080031c33bf71cb2a9dc39069","1986"
"https://w3id.org/arco/resource/CulturalEvent/5965c7847a6c940b5f31545a40b4aedb","1995"
"https://w3id.org/arco/resource/CulturalEvent/0a50c8bc3251612f1123a6edda85adde","1991"
"https://w3id.org/arco/resource/CulturalEvent/0a50c8bc3251612f1123a6edda85adde","1991-1992"
"https://w3id.org/arco/resource/CulturalEvent/92eff0b8114827ec2dc9ab8642b85da6","1939"
"https://w3id.org/arco/resource/CulturalEvent/aab1c2dd9d7b2b009b0d4b252e4fcdc5","1936"
"https://w3id.org/arco/resource/CulturalEvent/bd69a4c834bd08a6e828176bb7ba94fe","1988"
"https://w3id.org/arco/resource/CulturalEvent/ca952b8c18bf733a897cb3d2eb03cc96","1977"
"https://w3id.org/arco/resource/CulturalEvent/f46edb7eab84a8e42d9fdb9bb5944949","1976"
"https://w3id.org/arco/resource/CulturalEvent/045dd05c8efb73db74e5b15df930006a","1967"
"https://w3id.org/arco/resource/CulturalEvent/142aa98ba7a2e44e5f017e2c7c4ad5c9","1958"
"https://w3id.org/arco/resource/CulturalEvent/271951c690acddce585d43a0792b53b0","1970"
"https://w3id.org/arco/resource/CulturalEvent/2a43f6e5ee8bb8bcafd0442cfd7c6a7c","1972"
"https://w3id.org/arco/resource/CulturalEvent/2b6b6e1fb5e53de196a26d7307546867","1954"
"https://w3id.org/arco/resource/CulturalEvent/30bd911be861662e4d6f59b5c6b22998","1987"
"https://w3id.org/arco/resource/CulturalEvent/3497837c648933fe8e7b6b4e72a86381","1964"
"https://w3id.org/arco/resource/CulturalEvent/401a1339b8321b146170485bff106fc6","1985"
"https://w3id.org/arco/resource/CulturalEvent/6595d75cb6ad830cd475e88612f2b943","1982"
"https://w3id.org/arco/resource/CulturalEvent/6834f552e88dc53e07f975a4b8232da9","1935"
"https://w3id.org/arco/resource/CulturalEvent/6bdd31e35c59fb7e8795b740727c5351","1922"
"https://w3id.org/arco/resource/CulturalEvent/79883811fd50a44757c9954c92dbceae","1962"
"https://w3id.org/arco/resource/CulturalEvent/7a33feafec73af18e5848ac01b2bdeeb","1928"
"https://w3id.org/arco/resource/CulturalEvent/7a33feafec73af18e5848ac01b2bdeeb","1946"
"https://w3id.org/arco/resource/CulturalEvent/7ce3ea876294faea136fd4afca6931ad","1974"
"https://w3id.org/arco/resource/CulturalEvent/7dc5624f40c41a00594277bae7b97e9c","1931"
"https://w3id.org/arco/resource/CulturalEvent/7f7e38c107648e0352d217b56df2ff02","1965"
"https://w3id.org/arco/resource/CulturalEvent/8475834ea67ac92f34b10bdec920563a","1968"
"https://w3id.org/arco/resource/CulturalEvent/9991b8c5929ec3f847ebea88370cad49","1965"
"https://w3id.org/arco/resource/CulturalEvent/9f7c40b47af08010e596ece06c324546","1970"
"https://w3id.org/arco/resource/CulturalEvent/a8c2236973ec832cfe3118126dfcbfa4","1928"
"https://w3id.org/arco/resource/CulturalEvent/c12b2b5b2d9a414cbfca69577723433a","1988"
"https://w3id.org/arco/resource/CulturalEvent/c935548d0da409ce2e5b29371a2af876","1922"
"https://w3id.org/arco/resource/CulturalEvent/e058f912c9837ec87c2de0e0aa06bbc0","1935"
"https://w3id.org/arco/resource/CulturalEvent/e6e117f4542889f950e66f993012d9a5","1945"
"https://w3id.org/arco/resource/CulturalEvent/fa0016c2ae12b85b6cdf0dbc33f250cd","1992"
"https://w3id.org/arco/resource/CulturalEvent/06fada2757730ddfdfa0e4ed8e27c681","2001"
"https://w3id.org/arco/resource/CulturalEvent/1f58104d4b76695bb7072c68a9d7c94d","1913"
"https://w3id.org/arco/resource/CulturalEvent/247eb5a112209f5386d32808c5c80a41","1983"
"https://w3id.org/arco/resource/CulturalEvent/fa1d8cb2c9f2ea35ea7820026b22efc0","1994"
"https://w3id.org/arco/resource/CulturalEvent/090a9054d4611e39b9428c68a927bd8e","1983"
